delivery_id,factory_id,project_id,date,priority_level,predicted_delay_probability,predicted_delay_class,priority_score,delay_hours,reward_score,optimized_planning_score,recommended_action
D914,F5,P24,2026-04-06,Low,1.0,1,0.44609726375622893,10.719999999999999,-36.44,0.8286595413363,High risk: prioritize dispatch and monitor closely
D608,F5,P155,2026-04-27,Low,1.0,1,0.493445991365846,12.59,-40.18,0.8284739527283269,High risk: prioritize dispatch and monitor closely
D721,F5,P186,2026-04-27,Low,1.0,1,0.48968270889363,12.469999999999999,-39.94,0.8277610007085766,High risk: prioritize dispatch and monitor closely
D12,F4,P61,2026-04-23,Low,1.0,1,0.45756705204649384,11.23,-37.46,0.8271654252035858,High risk: prioritize dispatch and monitor closely
D557,F1,P27,2026-04-18,Low,1.0,1,0.3968558616624682,8.89,-32.78,0.8259356786426411,High risk: prioritize dispatch and monitor closely
D617,F2,P166,2026-04-15,Low,1.0,1,0.45408895836376106,11.17,-37.34,0.8252124967470857,High risk: prioritize dispatch and monitor closely
D468,F2,P158,2026-04-21,Low,1.0,1,0.43296309855876786,10.340000000000002,-35.68000000000001,0.8251847559049802,High risk: prioritize dispatch and monitor closely
D762,F1,P192,2026-04-30,Low,1.0,1,0.4066929092954887,9.37,-33.739999999999995,0.8235714044657988,High risk: prioritize dispatch and monitor closely
D481,F1,P74,2026-04-03,Low,1.0,1,0.38068412388477585,8.359999999999998,-31.719999999999995,0.8232362336966721,High risk: prioritize dispatch and monitor closely
D1027,F1,P62,2026-04-16,Low,1.0,1,0.4153102022602916,9.820000000000002,-34.64,0.8207499582338553,High risk: prioritize dispatch and monitor closely
D796,F4,P99,2026-04-05,Low,1.0,1,0.38249915850174665,8.53,-32.06,0.8207299668393164,High risk: prioritize dispatch and monitor closely
D1128,F4,P107,2026-04-02,Low,1.0,1,0.48618229148210607,12.7,-40.4,0.8184141165964933,High risk: prioritize dispatch and monitor closely
D849,F4,P116,2026-04-29,Low,0.9975039123630672,1,0.37381208182663467,8.28,-31.56,0.8183977452735081,High risk: prioritize dispatch and monitor closely
D52,F5,P114,2026-04-04,Medium,1.0,1,0.6671620715577318,21.35,-54.7,0.8176450405460387,High risk: prioritize dispatch and monitor closely
D316,F3,P101,2026-04-13,Low,1.0,1,0.4467783355524653,11.23,-37.46,0.8163767087095573,High risk: prioritize dispatch and monitor closely
D507,F2,P53,2026-04-06,Low,1.0,1,0.42937963438545745,10.55,-36.1,0.8162632134398549,High risk: prioritize dispatch and monitor closely
D325,F5,P78,2026-04-29,Low,1.0,1,0.3860526422722932,8.86,-32.72,0.8158950418655824,High risk: prioritize dispatch and monitor closely
D332,F1,P107,2026-04-16,Low,1.0,1,0.4103268624931285,9.819999999999999,-34.64,0.8157666184666923,High risk: prioritize dispatch and monitor closely
D878,F4,P21,2026-04-22,Low,1.0,1,0.46820942739826693,12.22,-39.44,0.812642574322517,High risk: prioritize dispatch and monitor closely
D162,F1,P50,2026-04-21,Low,1.0,1,0.44419199390406133,11.379999999999999,-37.76,0.8099774539955712,High risk: prioritize dispatch and monitor closely
D97,F3,P40,2026-04-18,Low,1.0,1,0.4092596081831208,10.020000000000003,-35.040000000000006,0.8096154800692417,High risk: prioritize dispatch and monitor closely
D1016,F5,P92,2026-04-11,Medium,1.0,1,0.533438312114613,16.479999999999997,-44.959999999999994,0.8077138586321524,High risk: prioritize dispatch and monitor closely
D14,F3,P61,2026-04-09,Low,0.9950349923934846,1,0.4305971447258267,10.94,-36.879999999999995,0.8075671498097108,High risk: prioritize dispatch and monitor closely
D682,F5,P43,2026-04-27,Low,1.0,1,0.4908296237029516,13.32,-41.64,0.8073014081462662,High risk: prioritize dispatch and monitor closely
D789,F4,P50,2026-04-15,Low,1.0,1,0.45846785675665813,12.06,-39.120000000000005,0.8069681109508624,High risk: prioritize dispatch and monitor closely
D891,F3,P21,2026-04-02,Low,1.0,1,0.48476667962489645,13.12,-41.239999999999995,0.806322348155654,High risk: prioritize dispatch and monitor closely
D695,F4,P44,2026-04-22,Medium,1.0,1,0.6086556981473679,19.540000000000003,-51.080000000000005,0.8051478181270322,High risk: prioritize dispatch and monitor closely
D1177,F3,P179,2026-04-06,Low,1.0,1,0.42994090137584734,11.009999999999998,-37.019999999999996,0.8051315470291265,High risk: prioritize dispatch and monitor closely
D1050,F4,P62,2026-04-02,Low,1.0,1,0.48547219985082546,13.229999999999999,-41.459999999999994,0.8042317321334894,High risk: prioritize dispatch and monitor closely
D1160,F4,P119,2026-04-13,Low,1.0,1,0.4482818199792111,11.78,-38.56,0.8038995118958353,High risk: prioritize dispatch and monitor closely
D1161,F4,P93,2026-04-27,Medium,1.0,1,0.6339354364988232,20.6,-53.2,0.8034829708150407,High risk: prioritize dispatch and monitor closely
D887,F2,P99,2026-04-02,Low,1.0,1,0.4893324977032808,13.46,-41.92,0.8022455632853854,High risk: prioritize dispatch and monitor closely
D671,F1,P18,2026-04-27,Low,1.0,1,0.49446287508961123,13.720000000000002,-42.440000000000005,0.8007668913580401,High risk: prioritize dispatch and monitor closely
D1060,F3,P124,2026-04-15,Low,1.0,1,0.4581092554035221,12.320000000000002,-39.64,0.8000004602840507,High risk: prioritize dispatch and monitor closely
D683,F4,P8,2026-04-01,Low,1.0,1,0.39829987209905826,9.969999999999999,-34.94,0.7999267150070399,High risk: prioritize dispatch and monitor closely
D238,F1,P195,2026-04-11,Medium,1.0,1,0.531937875291435,16.730000000000004,-45.46000000000001,0.7998585666996707,High risk: prioritize dispatch and monitor closely
D862,F1,P126,2026-04-15,Low,1.0,1,0.4528998850384192,12.23,-39.46,0.7970788377582971,High risk: prioritize dispatch and monitor closely
D845,F1,P185,2026-04-16,Low,1.0,1,0.41543515400656844,10.79,-36.58,0.7962180721560346,High risk: prioritize dispatch and monitor closely
D804,F3,P138,2026-04-22,Medium,1.0,1,0.6093089011787176,19.930000000000003,-51.86000000000001,0.7958874471878684,High risk: prioritize dispatch and monitor closely
D819,F5,P191,2026-04-08,Low,1.0,1,0.4943088171834714,13.920000000000002,-42.84,0.7955289493644575,High risk: prioritize dispatch and monitor closely
D927,F4,P175,2026-04-06,Low,1.0,1,0.4405328475754857,11.84,-38.68,0.7946253742658771,High risk: prioritize dispatch and monitor closely
D368,F2,P85,2026-04-18,Low,1.0,1,0.4024675156985112,10.4,-35.8,0.7931640078184908,High risk: prioritize dispatch and monitor closely
D1072,F5,P74,2026-04-18,Low,1.0,1,0.41154632672677266,10.779999999999998,-36.559999999999995,0.792583439080611,High risk: prioritize dispatch and monitor closely
D994,F5,P126,2026-04-05,Low,1.0,1,0.37932609525381394,9.52,-34.04,0.7923916773585419,High risk: prioritize dispatch and monitor closely
D99,F4,P148,2026-04-08,Low,1.0,1,0.48641298427341634,13.750000000000002,-42.5,0.791954417928729,High risk: prioritize dispatch and monitor closely
D854,F3,P8,2026-04-25,Low,0.8308763773359807,1,0.29481147746899655,6.239999999999998,-27.479999999999997,0.7912527586077867,High risk: prioritize dispatch and monitor closely
D493,F5,P185,2026-04-29,Low,1.0,1,0.3881432983197546,9.96,-34.92,0.7900243354321084,High risk: prioritize dispatch and monitor closely
D1056,F5,P40,2026-04-03,Low,1.0,1,0.38422340749476386,9.83,-34.66,0.7894089692639554,High risk: prioritize dispatch and monitor closely
D492,F4,P148,2026-04-02,Low,1.0,1,0.4880525042048351,13.92,-42.84,0.7892726363858212,High risk: prioritize dispatch and monitor closely
D677,F1,P185,2026-04-14,Low,1.0,1,0.4094396546495174,10.84,-36.68,0.7889516017771229,High risk: prioritize dispatch and monitor closely
D554,F3,P40,2026-04-25,Low,0.8632838858659204,1,0.31657811065692293,7.210000000000001,-29.42,0.7883625539716153,High risk: prioritize dispatch and monitor closely
D565,F4,P94,2026-04-30,Low,1.0,1,0.4084828684576009,10.96,-36.92,0.7849444851327406,High risk: prioritize dispatch and monitor closely
D121,F5,P156,2026-04-14,Low,1.0,1,0.402578483150706,10.900000000000002,-36.800000000000004,0.7805652650520785,High risk: prioritize dispatch and monitor closely
D866,F1,P159,2026-04-17,Low,0.9975461538461539,1,0.41189917376349466,11.330000000000002,-37.660000000000004,0.7789556048768651,High risk: prioritize dispatch and monitor closely
D44,F5,P126,2026-04-15,Low,1.0,1,0.4584891899816322,13.18,-41.36,0.7785196932861568,High risk: prioritize dispatch and monitor closely
D98,F5,P9,2026-04-13,Low,1.0,1,0.46167197418795164,13.489999999999998,-41.98,0.7738224571569399,High risk: prioritize dispatch and monitor closely
D918,F1,P62,2026-04-21,Low,1.0,1,0.4431659673695929,12.87,-40.739999999999995,0.7710764910096539,High risk: prioritize dispatch and monitor closely
D915,F1,P151,2026-04-28,Low,1.0,1,0.4054353585082138,11.419999999999998,-37.839999999999996,0.7702040417822351,High risk: prioritize dispatch and monitor closely
D1023,F1,P159,2026-04-16,Low,1.0,1,0.4237860957160709,12.150000000000002,-39.300000000000004,0.769998602070926,High risk: prioritize dispatch and monitor closely
D352,F3,P75,2026-04-23,Low,1.0,1,0.45658216816018976,13.57,-42.14,0.7666990974942008,High risk: prioritize dispatch and monitor closely
D1170,F5,P95,2026-04-22,Low,1.0,1,0.4798436540180682,14.489999999999998,-43.98,0.7665747165498424,High risk: prioritize dispatch and monitor closely
D28,F1,P166,2026-04-01,Low,1.0,1,0.40422441343472126,11.519999999999996,-38.03999999999999,0.7664511546650212,High risk: prioritize dispatch and monitor closely
D974,F4,P166,2026-04-02,Low,1.0,1,0.49544700632799893,15.110000000000003,-45.220000000000006,0.7664180281887003,High risk: prioritize dispatch and monitor closely
D271,F1,P62,2026-04-03,Low,1.0,1,0.39181041657662247,11.049999999999999,-37.099999999999994,0.765984285412413,High risk: prioritize dispatch and monitor closely
D314,F3,P46,2026-04-15,Low,1.0,1,0.4631052935188841,13.870000000000001,-42.74,0.765596396721731,High risk: prioritize dispatch and monitor closely
D841,F1,P50,2026-04-17,Low,1.0,1,0.40571149669017365,11.629999999999999,-38.26,0.7651421016723801,High risk: prioritize dispatch and monitor closely
D1198,F5,P182,2026-04-23,Low,1.0,1,0.4510395931383486,13.43,-41.86,0.7647152413335697,High risk: prioritize dispatch and monitor closely
D234,F1,P190,2026-04-27,Low,1.0,1,0.5023881681674877,15.489999999999998,-45.98,0.7636998102620478,High risk: prioritize dispatch and monitor closely
D967,F4,P78,2026-04-02,Low,1.0,1,0.4920585790946134,15.11,-45.22,0.7630296009553149,High risk: prioritize dispatch and monitor closely
D68,F1,P99,2026-04-27,Low,1.0,1,0.512185705703805,15.920000000000002,-46.84,0.762566997010363,High risk: prioritize dispatch and monitor closely
D43,F1,P199,2026-04-07,Medium,1.0,1,0.615227637415243,21.529999999999998,-55.059999999999995,0.7611351107248515,High risk: prioritize dispatch and monitor closely
D213,F1,P10,2026-04-23,Low,1.0,1,0.46620497642529063,14.200000000000003,-43.400000000000006,0.7603076708838568,High risk: prioritize dispatch and monitor closely
D484,F5,P93,2026-04-15,Medium,1.0,1,0.5979678465979795,20.909999999999997,-53.81999999999999,0.7596353605786608,High risk: prioritize dispatch and monitor closely
D211,F5,P9,2026-04-01,Low,1.0,1,0.40006138696120497,11.64,-38.28,0.7592377977390392,High risk: prioritize dispatch and monitor closely
D588,F4,P38,2026-04-02,Low,1.0,1,0.4980095329945301,15.580000000000002,-46.160000000000004,0.757033427249741,High risk: prioritize dispatch and monitor closely
D1020,F4,P159,2026-04-30,Low,1.0,1,0.40849099540044814,12.09,-39.18,0.756228666981536,High risk: prioritize dispatch and monitor closely
D434,F3,P86,2026-04-25,Low,0.6664371173376006,1,0.19975797012541252,3.880000000000001,-22.76,0.7561890834960275,High risk: prioritize dispatch and monitor closely
D624,F5,P143,2026-04-04,Low,1.0,1,0.5245499705398322,16.7,-48.4,0.7551041139053634,High risk: prioritize dispatch and monitor closely
D753,F1,P10,2026-04-01,Low,1.0,1,0.4038871453065594,11.96,-38.92,0.7549293415444851,High risk: prioritize dispatch and monitor closely
D532,F5,P9,2026-04-17,Low,1.0,1,0.410814708864334,12.309999999999999,-39.62,0.7529601079492348,High risk: prioritize dispatch and monitor closely
D398,F5,P162,2026-04-23,Low,1.0,1,0.46249756668514963,14.350000000000001,-43.7,0.7527873480781337,High risk: prioritize dispatch and monitor closely
D341,F3,P41,2026-04-26,Low,1.0,1,0.41548151217604057,12.530000000000001,-40.06,0.7520346387647543,High risk: prioritize dispatch and monitor closely
D340,F4,P111,2026-04-06,Medium,1.0,1,0.5752882265957827,20.32,-52.64,0.7519531986344201,High risk: prioritize dispatch and monitor closely
D168,F4,P50,2026-04-03,Low,1.0,1,0.38861144869836406,11.49,-37.980000000000004,0.7516007725417804,High risk: prioritize dispatch and monitor closely
D960,F1,P151,2026-04-18,Low,1.0,1,0.40516210518631063,12.23,-39.46,0.7493410579061885,High risk: prioritize dispatch and monitor closely
D401,F3,P26,2026-04-22,Low,1.0,1,0.4858398140375729,15.440000000000001,-45.88,0.7484224271539938,High risk: prioritize dispatch and monitor closely
D931,F5,P116,2026-04-30,Low,1.0,1,0.42015519012199876,12.91,-40.82,0.7470489369445712,High risk: prioritize dispatch and monitor closely
D1174,F3,P200,2026-04-07,Low,1.0,1,0.48567147008148975,15.489999999999998,-45.98,0.74698311217605,High risk: prioritize dispatch and monitor closely
D288,F4,P121,2026-04-16,Medium,1.0,1,0.5572579257004265,19.84,-51.68,0.7461242195489267,High risk: prioritize dispatch and monitor closely
D1070,F4,P24,2026-04-18,Low,1.0,1,0.41300816057142614,12.720000000000002,-40.440000000000005,0.7447315972770692,High risk: prioritize dispatch and monitor closely
D194,F4,P9,2026-04-19,Low,1.0,1,0.4065560134818074,12.599999999999998,-40.199999999999996,0.7413297806399162,High risk: prioritize dispatch and monitor closely
D987,F1,P159,2026-04-15,Low,1.0,1,0.4701427180906958,15.139999999999997,-45.279999999999994,0.7403511573382809,High risk: prioritize dispatch and monitor closely
D898,F3,P99,2026-04-01,Low,1.0,1,0.40247661278862934,12.559999999999999,-40.12,0.7382671567642267,High risk: prioritize dispatch and monitor closely
D461,F4,P10,2026-04-29,Low,1.0,1,0.384206302444178,11.93,-38.86,0.7360110812952201,High risk: prioritize dispatch and monitor closely
D515,F1,P104,2026-04-21,Low,1.0,1,0.44467656287133006,14.45,-43.9,0.7324244022205928,High risk: prioritize dispatch and monitor closely
D542,F3,P133,2026-04-13,Low,1.0,1,0.4611696275332045,15.120000000000001,-45.24,0.7318864551895339,High risk: prioritize dispatch and monitor closely
D245,F4,P141,2026-04-13,Medium,1.0,1,0.5910300472898026,21.819999999999997,-55.63999999999999,0.7295658886726191,High risk: prioritize dispatch and monitor closely
D968,F3,P66,2026-04-11,Low,1.0,1,0.39744814571545817,12.780000000000001,-40.56,0.7276464171948683,High risk: prioritize dispatch and monitor closely
D908,F1,P152,2026-04-23,Low,1.0,1,0.4631634680646982,15.379999999999999,-45.76,0.727271246407352,High risk: prioritize dispatch and monitor closely
D832,F4,P61,2026-04-21,Low,1.0,1,0.44448304004477934,14.73,-44.46,0.7251134416716222,High risk: prioritize dispatch and monitor closely
D1193,F1,P166,2026-04-13,Low,1.0,1,0.465835000661468,15.769999999999996,-46.53999999999999,0.7200292050336083,High risk: prioritize dispatch and monitor closely
D354,F4,P8,2026-04-06,Low,1.0,1,0.4425026153480939,14.869999999999997,-44.739999999999995,0.7195742981137268,High risk: prioritize dispatch and monitor closely
D281,F4,P151,2026-04-18,Low,1.0,1,0.4124265762239181,13.7,-42.4,0.7192389809010914,High risk: prioritize dispatch and monitor closely
D772,F3,P40,2026-04-23,Low,1.0,1,0.4616117299147967,15.640000000000004,-46.28000000000001,0.7191104589437747,High risk: prioritize dispatch and monitor closely
D713,F5,P42,2026-04-09,Low,1.0,1,0.4333592587193531,14.739999999999998,-44.48,0.7137354661418238,High risk: prioritize dispatch and monitor closely
D388,F1,P44,2026-04-02,Medium,1.0,1,0.6266209432222877,23.88,-59.76,0.7127927785044432,High risk: prioritize dispatch and monitor closely
D1022,F5,P98,2026-04-09,Low,1.0,1,0.43972417877055286,15.059999999999999,-45.12,0.7119661716531152,High risk: prioritize dispatch and monitor closely
D1138,F3,P124,2026-04-08,Low,1.0,1,0.4892762078252967,17.15,-49.3,0.7083916119940816,High risk: prioritize dispatch and monitor closely
D269,F1,P166,2026-04-27,Low,1.0,1,0.5116772638419224,18.1,-51.2,0.7066442185953539,High risk: prioritize dispatch and monitor closely
D1006,F5,P42,2026-04-13,Low,1.0,1,0.45547670406868873,16.02,-47.04,0.7033160533315255,High risk: prioritize dispatch and monitor closely
D594,F1,P156,2026-04-08,Low,1.0,1,0.5043968929265787,18.11,-51.22,0.6991096534756381,High risk: prioritize dispatch and monitor closely
D418,F1,P100,2026-04-30,Low,1.0,1,0.41535724623853915,14.959999999999997,-44.919999999999995,0.6901411811648228,High risk: prioritize dispatch and monitor closely
D272,F5,P24,2026-04-21,Low,1.0,1,0.45112833962421006,16.63,-48.26,0.6834618424203462,High risk: prioritize dispatch and monitor closely
D1156,F1,P66,2026-04-02,Low,1.0,1,0.5036877263751351,18.89,-52.78,0.6785733389831676,High risk: prioritize dispatch and monitor closely
D182,F3,P149,2026-04-23,Low,1.0,1,0.46030887938959303,17.35,-49.7,0.674340399470935,High risk: prioritize dispatch and monitor closely
D417,F1,P185,2026-04-04,Low,1.0,1,0.53140707856722,20.24,-55.48,0.6719764735850136,High risk: prioritize dispatch and monitor closely
D893,F4,P66,2026-04-07,Low,1.0,1,0.48568924776896816,18.74,-52.48,0.6643877734425827,High risk: prioritize dispatch and monitor closely
